commit_uid,variant,trial,label,label_int,confidence,rationale
keras#f59736a06c34ae8ee4e6dd710f1f31eb1208a188,v1_satd_filtered,0,no,0.0,,
keras#a1e9a8addd18c1dd14a8d4867b78cdc109767517,v1_satd_filtered,0,no,0.0,,
keras#519d1e742011258742af664bb2a6db7a805add38,v1_satd_filtered,0,no,0.0,,
keras#2370f9f1dbf04aeb89e49e4f6a4b09e2e087e84d,v1_satd_filtered,0,no,0.0,,
keras#045d442fcdd52e923fc3ef68f552eac83d6216a1,v1_satd_filtered,0,no,0.0,,
keras#e418fc6937d96ccf81e021fd35d00fec68c40610,v1_satd_filtered,0,yes,1.0,,
keras#08014eea360fd8d66b7baab19cdb9335f52c167b,v1_satd_filtered,0,no,0.0,,
keras#8459d0403c308a86076001ac63a1294547417bdb,v1_satd_filtered,0,no,0.0,,
keras#ad3db301f29b2e56cd24ebb9898009046cc09873,v1_satd_filtered,0,no,0.0,,
keras#1cf04b7a10b1970c8fe15678b9ffd7f6b3abcfe4,v1_satd_filtered,0,no,0.0,,
keras#4cefd6136b48b431d69215901a9356a0db68c8a9,v1_satd_filtered,0,no,0.0,,
keras#e582f9dcac06e1b942596fd67917ca0012951cad,v1_satd_filtered,0,no,0.0,,
keras#79a2bcd05fa23912e569e4150214c22de1cdfeae,v1_satd_filtered,0,no,0.0,,
keras#88b301f182d904e71478e8985155500e3ce38d1a,v1_satd_filtered,0,no,0.0,,
keras#d0659327bd2d70e47d8608ea9a48a9b9f4cd4a3d,v1_satd_filtered,0,no,0.0,,
keras#f23f2ff2c96537274beb99aca8417f054f817501,v1_satd_filtered,0,no,0.0,,
keras#fbc4f37037a29bfda9e07fcc265a431a7fbc84b3,v1_satd_filtered,0,no,0.0,,
keras#ee8fd78383462327f65579bae46d9f82051fc81a,v1_satd_filtered,0,no,0.0,,
keras#534f6b7975dcd334f6d68eef14598d75c79e7921,v1_satd_filtered,0,no,0.0,,
keras#4984c5fc7cb28efccfdcde4d14470924ea62792c,v1_satd_filtered,0,no,0.0,,
keras#ca37e806b90f10b7fe23de0f70c4a3e407c0f9a4,v1_satd_filtered,0,no,0.0,,
keras#065fb2a74ccde5f411483df9cfa1e95c64800c73,v1_satd_filtered,0,no,0.0,,
keras#9e58b8237bce22e7c2bc625c6820b288c3887890,v1_satd_filtered,0,no,0.0,,
keras#9c28d21b4f89260cde311099195fd0d8e21f6f56,v1_satd_filtered,0,no,0.0,,
keras#d5649da5f80af3a7ca7593e5419630123e4dc471,v1_satd_filtered,0,no,0.0,,
keras#3a4c683d5c83b53d401f0eef6d930a23ad3db7d7,v1_satd_filtered,0,no,0.0,,
keras#109441a7086a3431db286a78bf8b745ba4b791ac,v1_satd_filtered,0,no,0.0,,
keras#c478409dadb4a9c33fd5481efbdcaa06a5f8c4f0,v1_satd_filtered,0,no,0.0,,
keras#7ae36d132ab20c6ce7853f89259411458d10227e,v1_satd_filtered,0,no,0.0,,
keras#c939cebf0d73cf97a91d1ed46eb0446b6cd3e28f,v1_satd_filtered,0,no,0.0,,
keras#6417d90d5c1f70844d8d346312f1b40f449545a5,v1_satd_filtered,0,yes,1.0,,
keras#1bf1055395bf3c12f0f14f04a5645ffd3fc45f5e,v1_satd_filtered,0,no,0.0,,
keras#6f54b233f101323c55fc1d34696938713c2679b2,v1_satd_filtered,0,no,0.0,,
keras#48ae7217e482a1a3624d6e5380c972a653cacfaf,v1_satd_filtered,0,no,0.0,,
keras#2321fbbc1d1168a281b59612d35419d15a6cb485,v1_satd_filtered,0,no,0.0,,
keras#799bec66a2a812bb60f32f49bd8744dfa498fada,v1_satd_filtered,0,no,0.0,,
keras#870d7f7f936bab348589d8d0bcc4d252c6ed832f,v1_satd_filtered,0,no,0.0,,
keras#f90cbcd1e3e4fd21c2e91bd89933d689514a557c,v1_satd_filtered,0,no,0.0,,
keras#0df0177437ce672d654db6d7edfdc653aaf67533,v1_satd_filtered,0,no,0.0,,
keras#b8fddc862e3c5dc8b00fba7ba63498a3adb5750f,v1_satd_filtered,0,no,0.0,,
keras#607635d2ce421d77eea96dc3eb9c9a592ac312bc,v1_satd_filtered,0,no,0.0,,
keras#4325843ef07b00eb3f234d5d3dd5c92205effe9f,v1_satd_filtered,0,yes,1.0,,
keras#f05cd95fadfd9a2084f27eb88ff62d1bdfe5d5e5,v1_satd_filtered,0,no,0.0,,
keras#cc92025fdc862e00cf787cc309c741e8944ed0a7,v1_satd_filtered,0,no,0.0,,
keras#f5ad1c57532c34c91931a24ad228d7bfe8ca03e2,v1_satd_filtered,0,no,0.0,,
keras#685ce7573d7282f6279882c5f624ef00b43fc3f4,v1_satd_filtered,0,yes,1.0,,
keras#9bc2e60fd587389701c077f5bbff69250d6fb0b1,v1_satd_filtered,0,no,0.0,,
keras#4b2093ef67ab9a267dc371e3a193749ad764f78e,v1_satd_filtered,0,no,0.0,,
keras#25874ceab26bd9e08e532c442dc845bccf0590d5,v1_satd_filtered,0,no,0.0,,
keras#40685c3b2a8c535f6c68fa3917ce5f1507dce186,v1_satd_filtered,0,yes,1.0,,
keras#79edae58d5892c5a7eb19b68f9e79dfae4682e20,v1_satd_filtered,0,yes,1.0,,
keras#d9c4d8a76af48f9be4ed9f25f6f5feaf4146ae8f,v1_satd_filtered,0,no,0.0,,
keras#a375cb322fbd3b2af3d014643b091c6f22fa4c32,v1_satd_filtered,0,yes,1.0,,
keras#b2e8d5ab7c476fbed088ebee27ec3373e508af47,v1_satd_filtered,0,no,0.0,,
keras#8193287e08ccf163d99ddc9992f5e02cf70c4eab,v1_satd_filtered,0,no,0.0,,
keras#8af0264a77539a12e05a65ff1f1f43af1094c493,v1_satd_filtered,0,no,0.0,,
keras#d90e1db50bfb5ba4327fca19e512d52d27a75bd0,v1_satd_filtered,0,no,0.0,,
keras#82318263a1e270ff5412609964bfa31a886558e9,v1_satd_filtered,0,no,0.0,,
keras#c58bcc2c02ff40e602a05e3eef243757d0f34acf,v1_satd_filtered,0,no,0.0,,
keras#672890b1c843206c6c55afd3f2304f895c131820,v1_satd_filtered,0,no,0.0,,
keras#9f6acd960c0a0c699c79ca1d571783e1692568fb,v1_satd_filtered,0,no,0.0,,
keras#305b3bed747bb8dd358cf82d11bcb1aee5b6e517,v1_satd_filtered,0,no,0.0,,
keras#ee2d08ff798ba8aa02e14db0aeec0cca613f428a,v1_satd_filtered,0,no,0.0,,
keras#1dc5d43d3232c15247a5ddd1ed97e930e8ba1505,v1_satd_filtered,0,no,0.0,,
keras#8b42fff90e14503d5612106d8d17aebc58a9c061,v1_satd_filtered,0,no,0.0,,
keras#56f3c85b87c2fbe75d9d791b7eb924bd455776d3,v1_satd_filtered,0,no,0.0,,
keras#4fb3f1b3f384c3a05306b37ea9a736144ed6394a,v1_satd_filtered,0,yes,1.0,,
keras#2a319c72552381a98c7a11b339c623cb999164b6,v1_satd_filtered,0,no,0.0,,
keras#f2aa89f44380044d9d6ed94e9e2f471e68198654,v1_satd_filtered,0,no,0.0,,
keras#90d0eb9b88c5ef6f756574f60d314c0aa7916f2c,v1_satd_filtered,0,no,0.0,,
keras#0b04ac3117e44e9fcc0222b479a34048171462a7,v1_satd_filtered,0,no,0.0,,
keras#b2e3780e8cf864508d29df554d1cd26aa44824cd,v1_satd_filtered,0,no,0.0,,
keras#54fc6465377da71da506827df086374b3f95cc42,v1_satd_filtered,0,no,0.0,,
keras#06f18fa1b9aaf9796445aa14a809a59281186a19,v1_satd_filtered,0,no,0.0,,
keras#7b8363632ee6787f05dc68864d29807bd60e0e24,v1_satd_filtered,0,yes,1.0,,
keras#875c5214137401f2e29ed7995940d8cb6613a350,v1_satd_filtered,0,no,0.0,,
keras#82a22b20fcbc4db596713fc9b0766e6bca167417,v1_satd_filtered,0,no,0.0,,
keras#99bd066f38ac9603a5c00b2eab57f6d15412ddc2,v1_satd_filtered,0,no,0.0,,
keras#414d5f09781161dcc367226acb71e90d41b01013,v1_satd_filtered,0,no,0.0,,
keras#de66211afbc994a0687fb387ab0ba68c20f34be0,v1_satd_filtered,0,no,0.0,,
keras#cfc9b4d41d4a1701120a5d81df08a9a6f088d856,v1_satd_filtered,0,no,0.0,,
keras#f0d9867d09be9aad4d42aba9d2ec5a9a020037f7,v1_satd_filtered,0,no,0.0,,
keras#56aa9f364ae0f56c08f145b55bd1068a30e750d4,v1_satd_filtered,0,no,0.0,,
keras#4c01c0c4d77348416fff70e00ed6c25955c33ef6,v1_satd_filtered,0,yes,1.0,,
keras#d5f1250a8b76a09ddeebcbe2dfb83a4faa5b8a3e,v1_satd_filtered,0,no,0.0,,
keras#43060d8c7d76a11f9807e0dc918228fccc5a5701,v1_satd_filtered,0,yes,1.0,,
keras#ed131973ef5748915ab3a03c9f60c9051d34881c,v1_satd_filtered,0,no,0.0,,
keras#fb6a2941b90494c18fdb995e11315c15b5b7738e,v1_satd_filtered,0,no,0.0,,
keras#25dbe8097fba9a6a429e19d0625d78c3b8731527,v1_satd_filtered,0,no,0.0,,
keras#9045616bdab0b012e6320e824d4d1c83bf2a294b,v1_satd_filtered,0,no,0.0,,
keras#e3a64cc8a74a0fd2f50615e80970df1d6263e7e8,v1_satd_filtered,0,no,0.0,,
keras#458576bbe7114afc4ea7b1af61bcee1f39b32e34,v1_satd_filtered,0,no,0.0,,
keras#51c85dd8d637ad76857b914f0378436f807e0437,v1_satd_filtered,0,no,0.0,,
keras#a3697d097d55ae00e8f174517b86928df360ea2a,v1_satd_filtered,0,yes,1.0,,
keras#3bf8964355ea0675b7809bf6b0586999c9cc31fe,v1_satd_filtered,0,yes,1.0,,
keras#8fab33c245208f9c39f55292af9773574d891a16,v1_satd_filtered,0,no,0.0,,
keras#ffff5e99aadcab226bb35245ed5eb146ce2b7bc6,v1_satd_filtered,0,no,0.0,,
keras#5f58a6d2cae6e6e0b50e6e9495dcc31dab054e80,v1_satd_filtered,0,no,0.0,,
keras#6ee5d61c9145dd46a80ee1429a19b88bd9eec10a,v1_satd_filtered,0,no,0.0,,
keras#d864512631668fbfb75fe7a454c85577cfbe3278,v1_satd_filtered,0,no,0.0,,
keras#c455a19f8e303b5ab1530fe98808808a30c77647,v1_satd_filtered,0,no,0.0,,
keras#9194052a94921ab2e1b4deacb4a43748d0456245,v1_satd_filtered,0,no,0.0,,
keras#b5dddeb4191395b3260214a874e887df6dfec895,v1_satd_filtered,0,yes,1.0,,
keras#1d0d79f61a02934dc17090dac011aa7474e2b63a,v1_satd_filtered,0,no,0.0,,
keras#240fd5b68e033ee31167581fcd061dc027282fcf,v1_satd_filtered,0,no,0.0,,
keras#929669bd1bfa682678393949d1765e3314eb2c49,v1_satd_filtered,0,no,0.0,,
keras#570fdf31c5cb9a580496d1d93320bc7ab1b9ad46,v1_satd_filtered,0,no,0.0,,
keras#6b18a908b8ee6e9b58c834a3f7b1944e002764a3,v1_satd_filtered,0,no,0.0,,
keras#6689189819dd37b860a137dd59bcfd292361ede4,v1_satd_filtered,0,no,0.0,,
keras#4ed71386855d62f1c1934826d23e6ff929491bec,v1_satd_filtered,0,no,0.0,,
keras#530eff62e5463e00d73e72c51cc830b9ac3a14ab,v1_satd_filtered,0,no,0.0,,
keras#52ee2380e43bf96f5ab60af5d31d7e0988990763,v1_satd_filtered,0,no,0.0,,
keras#7df184d3aa8a9790d181c837ab22a31b5aebb5ae,v1_satd_filtered,0,no,0.0,,
keras#6b7421c44890dd96df5680c7383fc7af4e341e24,v1_satd_filtered,0,no,0.0,,
keras#85c2d28e992f8f2a752393d7e9f65c8f3cbb7a7c,v1_satd_filtered,0,no,0.0,,
keras#999f4028295217324be0fe12487444fc510ca6f2,v1_satd_filtered,0,no,0.0,,
keras#ef7911310daeb810f25d3b85001e5f5efef2ebfc,v1_satd_filtered,0,yes,1.0,,
keras#6e42b0e4a77fb171295b541a6ae9a3a4a79f9c87,v1_satd_filtered,0,no,0.0,,
keras#9d7a2338b45d646772934da0bef30567811479b7,v1_satd_filtered,0,no,0.0,,
keras#d7d1db5d79fa8dee72335c82334ddab6c6919a6e,v1_satd_filtered,0,no,0.0,,
keras#53552b1d6eab5ead1ad94eb670b610f81c348802,v1_satd_filtered,0,no,0.0,,
keras#0e7f3e04b040cd44f2ee124f55cb4054bea29206,v1_satd_filtered,0,no,0.0,,
keras#6074a18ec4f23eaf06ac0f3e9be33361e05e192a,v1_satd_filtered,0,no,0.0,,
keras#9a411f367dc6106a69814bb60f2f112bd2e1d418,v1_satd_filtered,0,yes,1.0,,
keras#1bc0468ada74dcc3e2da45f5e373dbd7d0a901b2,v1_satd_filtered,0,no,0.0,,
keras#169c0896d6b7a9109b4fc462d24674e9b350a5e5,v1_satd_filtered,0,yes,1.0,,
keras#5dd8c5c10ccc286a67ba4846a81701207b606e0d,v1_satd_filtered,0,no,0.0,,
keras#c1a72b36444c8027c27c2dc02dc03d5b69a5e389,v1_satd_filtered,0,no,0.0,,
keras#731e1bb2063ceeeee9fac4eaab8a12a1ac68ba2c,v1_satd_filtered,0,no,0.0,,
keras#2c96373a411b1a9754ccad16ab5d23b80ed35d25,v1_satd_filtered,0,no,0.0,,
keras#d53a1cd0c0fba16c9d68af58804ed53a3890f2c2,v1_satd_filtered,0,no,0.0,,
keras#86f28494a5460e7ae323c38ed5f5ada86d65d37c,v1_satd_filtered,0,no,0.0,,
keras#79c133143297a37b630f791b02c88d58579e05ef,v1_satd_filtered,0,no,0.0,,
keras#044071f0d52543a6e7751865f8f9ed2f8ff3919b,v1_satd_filtered,0,no,0.0,,
keras#b89a93faae8237561181f3d22b164de5b6dc728c,v1_satd_filtered,0,no,0.0,,
keras#d745d9ee96e5d39393ac740e5b84229beca00f1d,v1_satd_filtered,0,no,0.0,,
keras#70ebb15a333ee543e72770c1613767a64ffb1ca6,v1_satd_filtered,0,no,0.0,,
keras#3e95633b1fb920e7821737522f23725512df8d1c,v1_satd_filtered,0,no,0.0,,
keras#94ee8e15704d76fb3ef06a91c2c9c72aa07678e9,v1_satd_filtered,0,no,0.0,,
keras#6ffa6f39e6222c5417f70eea84ebd92e2d6113f5,v1_satd_filtered,0,no,0.0,,
keras#66e59447995bcdf0c2adad98766efa666fb2684f,v1_satd_filtered,0,no,0.0,,
keras#f1bc3c03ede03a28111caba2b2a75d5752f4cc98,v1_satd_filtered,0,no,0.0,,
keras#3feca20c59a233ddd75a7d333f0bed22942423f3,v1_satd_filtered,0,no,0.0,,
keras#41741c38e5f29ebf69fe9bd82a604eba3c0b97e5,v1_satd_filtered,0,no,0.0,,
keras#028aae19bf5ae6efe0b32d25d1c700224eebfcf9,v1_satd_filtered,0,no,0.0,,
keras#4cd83631ee003fb2847b78838880392101542517,v1_satd_filtered,0,no,0.0,,
keras#68495894306acfef6b5dc9c812abdca01ddc54a7,v1_satd_filtered,0,no,0.0,,
keras#8dd61c1dc4fa36238725408e7eb293706828b43a,v1_satd_filtered,0,no,0.0,,
keras#4401120ca62e31660f7060e2415c4ed6c0f17834,v1_satd_filtered,0,no,0.0,,
keras#8b11f13507162e7d15ca8ec5bc5e47f4effcfcbc,v1_satd_filtered,0,no,0.0,,
keras#7a6ee934e1e5414a13c7aca670640e178d2cca94,v1_satd_filtered,0,no,0.0,,
keras#80fbbc3a6a2a30f391bad2aa85e7558c50ca0709,v1_satd_filtered,0,no,0.0,,
keras#a89dabe0cd732fcb45b775e3a5c0c07f8c9621e0,v1_satd_filtered,0,no,0.0,,
keras#bef888c2d817042ee9663e4039619e0b91a04a35,v1_satd_filtered,0,no,0.0,,
keras#556399cc48e8043c4bf2c25dbe7e8794b12f2b89,v1_satd_filtered,0,no,0.0,,
keras#9c7020f7e71ed60e2358e9aae190b9eec2ad1cc5,v1_satd_filtered,0,no,0.0,,
keras#40fd4154093d5c65b6718083911d5bf761d1adec,v1_satd_filtered,0,no,0.0,,
keras#6fd2d43bfeb1195e68693a66e767464835e40abf,v1_satd_filtered,0,no,0.0,,
keras#fee03bd5a6c436a69bb479c272acb8fe29f1c588,v1_satd_filtered,0,no,0.0,,
keras#c6d2ccd453bc71144ba891abc6876772144985c4,v1_satd_filtered,0,no,0.0,,
keras#bc6880fa348eda885dfad305088b395510d74300,v1_satd_filtered,0,yes,1.0,,
keras#7d143370d8ee6ceb4b72790c6b859ce9ce6880d5,v1_satd_filtered,0,no,0.0,,
keras#114b82a212ed2b2590d45550c41c3384ffa0d53e,v1_satd_filtered,0,yes,1.0,,
keras#9bf55395f14e5ba02a937825dff08484ee5b5006,v1_satd_filtered,0,no,0.0,,
keras#32be731194a2ff3f82a0689bb758fbdd44e10a69,v1_satd_filtered,0,yes,1.0,,
keras#058e54061bdedbe9cc56a5a3ec18797ae1e612c0,v1_satd_filtered,0,no,0.0,,
keras#61c21ef9eef30cd18a1f6f2a0253cb05eb46fca0,v1_satd_filtered,0,no,0.0,,
keras#531147c8774af745d823d13227da4c2a3fa51118,v1_satd_filtered,0,yes,1.0,,
keras#4840e435f755078ad2cf72a49f97effbbf6487be,v1_satd_filtered,0,no,0.0,,
keras#a9b6bef0624c67d6df1618ca63d8e8141b0df4d0,v1_satd_filtered,0,no,0.0,,
keras#71494ffdbc8193ece7a82496ec7835f195fb8309,v1_satd_filtered,0,no,0.0,,
keras#49386e8da49f0c63c467c28456c995ad24cc99fb,v1_satd_filtered,0,no,0.0,,
keras#650c2c8cf9d711d35ab0ca7d1653ef53cbedaab3,v1_satd_filtered,0,yes,1.0,,
keras#2b51317be82d4420169d2cc79dc4443028417911,v1_satd_filtered,0,no,0.0,,
keras#11b73ae6b4a302eb010a320a3e11d438d499caf3,v1_satd_filtered,0,no,0.0,,
keras#18d7e5e6e4ef7f1f6b0a2884745a63b4f36a08ba,v1_satd_filtered,0,no,0.0,,
keras#7f42253f46032dba423a2f63ed7cfc16304585c0,v1_satd_filtered,0,no,0.0,,
keras#9d4087a1e9459dbadf3e47a050fe9d545f59218b,v1_satd_filtered,0,no,0.0,,
keras#a8bbcf611f64c1b36fda671534f25a0366c076b7,v1_satd_filtered,0,no,0.0,,
keras#4fa289166ad4d2acf7a9d754fb8286612a4f8cea,v1_satd_filtered,0,no,0.0,,
keras#105dd031dd4b068e37457d1d2a2fd52029f1b574,v1_satd_filtered,0,no,0.0,,
keras#b7b7c2ea9494c9c0b60c084fe20a5736654cd536,v1_satd_filtered,0,no,0.0,,
keras#c95c32e473f35917b2365558cb6d794c144860f1,v1_satd_filtered,0,no,0.0,,
keras#d32b8fa4bd81c69433acb1a2052a49425f373318,v1_satd_filtered,0,no,0.0,,
keras#7db6de848ac683b2e25bc7b6c92b2184da4d3cda,v1_satd_filtered,0,no,0.0,,
keras#e8e63e307e8bc03483a7117451633421d3eaa068,v1_satd_filtered,0,no,0.0,,
keras#00e8d20eae00ca487e887d79b2da3cf3e8914d3d,v1_satd_filtered,0,no,0.0,,
keras#b74c5953f007da42095af06ec31b27f4ff2743b8,v1_satd_filtered,0,no,0.0,,
keras#5266fdacf1580dd3d8f9661f3a078fad7e933730,v1_satd_filtered,0,no,0.0,,
keras#fa3b17cd9622cad0f34da4ed6c3d69515033ee86,v1_satd_filtered,0,no,0.0,,
keras#49a5cdf76dafce69834db2737b84c1e10011877d,v1_satd_filtered,0,no,0.0,,
keras#cb3de665d18c579fa36fe8b6b2e2c084ace0bd12,v1_satd_filtered,0,no,0.0,,
keras#92e8a20761bedbde8fd56a02a165884e8132f045,v1_satd_filtered,0,no,0.0,,
keras#e916f748db761b53ec2e6cb301e7b0fd006ccca3,v1_satd_filtered,0,no,0.0,,
keras#6ac9af0a5a38368926e1276a8162affd4e0cc0e3,v1_satd_filtered,0,no,0.0,,
keras#94fba3d8f05c65799e21198f845051f82b30416d,v1_satd_filtered,0,no,0.0,,
keras#789a2be8d9338b4ad2e47bfba3d628afd8e84134,v1_satd_filtered,0,no,0.0,,
keras#fdd150eb4d60e46b0c6716d5cb5b4e034203682f,v1_satd_filtered,0,no,0.0,,
keras#016d85c9e6d8a36fe7107e32752f6a9cd8d77c86,v1_satd_filtered,0,no,0.0,,
keras#c4c4fac1aed6ccc84d2f21028ebdfd03213709aa,v1_satd_filtered,0,yes,1.0,,
keras#8d20bac7fa534383fde1054334110691a11735c9,v1_satd_filtered,0,no,0.0,,
keras#771010f43b5b4f26e18c78449d6b42449e294269,v1_satd_filtered,0,no,0.0,,
keras#04ea01f3857f83e01590991f8df8475af03aa4a0,v1_satd_filtered,0,no,0.0,,
keras#6b04add93209f557e265bbd04ab34d5491d463f0,v1_satd_filtered,0,no,0.0,,
keras#97484ec9c13f44907642c12bd8c9d6091ae099f0,v1_satd_filtered,0,no,0.0,,
keras#06cc6d7fea7527e99e36c9fc766390c51e73ebba,v1_satd_filtered,0,no,0.0,,
keras#709bc5e15ab015c874adcaa362aee04a39c0667c,v1_satd_filtered,0,no,0.0,,
keras#dad7790ec363979a1ac989a41564d87498156dcd,v1_satd_filtered,0,no,0.0,,
keras#50fdb8788898a5c4636e1d6c08212f4bad990028,v1_satd_filtered,0,yes,1.0,,
keras#2878f606342d1ee8167e316ae9b0d3e2870d3caf,v1_satd_filtered,0,no,0.0,,
keras#7bd5c862a271f125a76fa1ada7f0d9ae27159549,v1_satd_filtered,0,no,0.0,,
keras#509d6d823565e094fd19a45003895f75ca4b8a3e,v1_satd_filtered,0,yes,1.0,,
keras#773d4ce8cb31f220b9fd07812dd98d6581198d71,v1_satd_filtered,0,no,0.0,,
keras#88f3b3f75e2988a044dc603858754515e09a6d7c,v1_satd_filtered,0,no,0.0,,
keras#dfb606bb196c3be6f13a3c67b21251f48a198b9d,v1_satd_filtered,0,no,0.0,,
keras#628bc6e03e1024f5d9aecd75db9465cb51cc9209,v1_satd_filtered,0,no,0.0,,
keras#ce814302acee2c474a88b2f4bfcdc92ff866f94f,v1_satd_filtered,0,yes,1.0,,
keras#de256cb5d5f5a939f916b2827d2a974bc9eec60b,v1_satd_filtered,0,no,0.0,,
keras#c5cc96a4f4973c75e2eb533c3c88a234fbc333e4,v1_satd_filtered,0,no,0.0,,
keras#703d5a1298befcdcc2f87cbe3080f18fb866b63d,v1_satd_filtered,0,no,0.0,,
keras#c0b32a9a04c761e03e082d4ff955702c6aa17003,v1_satd_filtered,0,no,0.0,,
keras#0a9c0ca461f280c988e252baaf5b13a12f6204f6,v1_satd_filtered,0,no,0.0,,
keras#b2aebb30bfc113f82da4236bf0f3712b1d8c3429,v1_satd_filtered,0,no,0.0,,
keras#2ddd2bd557bd20e2f6856621bf22e8da8cb6acc8,v1_satd_filtered,0,no,0.0,,
keras#dfeca151a2bf99686e0e9cecba8ba4bad79ed1f6,v1_satd_filtered,0,no,0.0,,
keras#57f2f1100586bf55000490b86c8af25107d5447a,v1_satd_filtered,0,no,0.0,,
keras#83b90c172c60074c3c6dcaa8256d6d19ca093dda,v1_satd_filtered,0,no,0.0,,
keras#24d6cca275ea7e47664901fbfb59f033af901242,v1_satd_filtered,0,no,0.0,,
keras#79ec9b8079e926104b444239cc9642cb269492dc,v1_satd_filtered,0,no,0.0,,
keras#b23e873e0fcca3aab6eec829caa43d4bff5a9379,v1_satd_filtered,0,no,0.0,,
keras#9bfbe6ae3e3d516bbb44871d1451a775795784b8,v1_satd_filtered,0,no,0.0,,
keras#55163b599971553725b892f641023cd286712c03,v1_satd_filtered,0,no,0.0,,
keras#3bf913dc35596015c736e56458042be65859e682,v1_satd_filtered,0,no,0.0,,
keras#68af216772980a7c8811bc1ad5421970fb6a978c,v1_satd_filtered,0,no,0.0,,
keras#a081e049db8b62b66d98639fbac8f16fe4c8d8b5,v1_satd_filtered,0,no,0.0,,
keras#78988b5cd67d066bb4c9c6c29b636331e4f78c4d,v1_satd_filtered,0,no,0.0,,
keras#149946c706042e0db96664aa8c7bb0d61c224d9d,v1_satd_filtered,0,no,0.0,,
keras#cb4f93913eb871a5e234db0c31f885daff87ecdf,v1_satd_filtered,0,no,0.0,,
keras#5430844453f5153f16dbd9d762d6a5a4106ba23f,v1_satd_filtered,0,no,0.0,,
keras#90c4895a7a5b8246b8f3927a6a8304d660bfa5fd,v1_satd_filtered,0,no,0.0,,
keras#fbd12f7d4436e26aa9fb78a9acdfcb5862e3486e,v1_satd_filtered,0,no,0.0,,
keras#93b7dd99158ddbe99a299606d55f495629556c90,v1_satd_filtered,0,no,0.0,,
keras#ad5e29a2b79c62e296e954813db357f87a00d970,v1_satd_filtered,0,no,0.0,,
keras#1fd2108bcfa906ed61accaeca5b9238b96afad07,v1_satd_filtered,0,no,0.0,,
keras#e1208f5b9f0897c6d975d3dca67ad2188b021da2,v1_satd_filtered,0,no,0.0,,
keras#52e2f3ed640aadafa0df8ec6cfd783584fa69ada,v1_satd_filtered,0,no,0.0,,
keras#4491212da4430181cd4d35cee5d341de87b3ac0d,v1_satd_filtered,0,no,0.0,,
keras#825adad18d1cd14d8270c6017f805bf3fa15f4c3,v1_satd_filtered,0,no,0.0,,
keras#302eef7bad0c8e61b23f55a3af762b86edf2c80c,v1_satd_filtered,0,no,0.0,,
keras#08566f22c725cc5b4435a534caefc1476e930552,v1_satd_filtered,0,no,0.0,,
keras#4871208f0294682de886d06ce26ec50bd792be60,v1_satd_filtered,0,no,0.0,,
keras#d517b5557681d1d0097c0a2d91e181723799c994,v1_satd_filtered,0,no,0.0,,
keras#cc6e65d145ca16fb47e168d17aa58657ccfe0a8f,v1_satd_filtered,0,no,0.0,,
keras#757ae95cca29293d25d03b65ca03c88683e3e46f,v1_satd_filtered,0,no,0.0,,
keras#8e587fb17a0ac37f2edab3c7fe407f34e8fce560,v1_satd_filtered,0,no,0.0,,
keras#e8939f43a6df0df76dc6e0e0e97aaeca664a2d19,v1_satd_filtered,0,no,0.0,,
keras#2a0b112d081186cd6bc6a3cf14e510feea11fc10,v1_satd_filtered,0,yes,1.0,,
keras#d244d380474d815a1ebd7829d2ffd1542bd54f50,v1_satd_filtered,0,no,0.0,,
keras#7e2e7a5e5a43443122df0b497f88dd77fd3bfc7c,v1_satd_filtered,0,yes,1.0,,
keras#7c4f033c6a7a3a6d157045bb69b0dd1f22ff4ab3,v1_satd_filtered,0,no,0.0,,
keras#9f33f8af5f678a24e1585fdde893f1d7041640d4,v1_satd_filtered,0,no,0.0,,
keras#8d0199ed42b46ca65506249c26116e4d50458103,v1_satd_filtered,0,yes,1.0,,
keras#bd404b1c882ea649c17b9e26eadcc1978df21fdc,v1_satd_filtered,0,no,0.0,,
keras#4aa8aa100b00756c862c93ec4d0f8f44f091f48c,v1_satd_filtered,0,no,0.0,,
keras#22d3c8810cc2c80bc5778e8101ec193199ae7069,v1_satd_filtered,0,no,0.0,,
keras#0272587c2903d6a0c9bb0b1466db2a01aee36a96,v1_satd_filtered,0,no,0.0,,
keras#577735597212a111028c2c39db2f621823346ab5,v1_satd_filtered,0,no,0.0,,
keras#74329d0c1d26301be82955fbf8e524cb6508c953,v1_satd_filtered,0,no,0.0,,
keras#a0a0308061bcedd2913a8b755297f12958a8f4bd,v1_satd_filtered,0,no,0.0,,
keras#edae1785327dd7a418ac06c2fe85a8c1f6ea05b7,v1_satd_filtered,0,no,0.0,,
keras#c0ee5b859c5e082671c65801b38c9e5cd9b3387b,v1_satd_filtered,0,no,0.0,,
keras#3f3e0aa90e9547e749fadcbf4d07bc7554f9e564,v1_satd_filtered,0,no,0.0,,
keras#0f0d8be884a5383f29c945d7fe3a1baf4d3b11e2,v1_satd_filtered,0,no,0.0,,
keras#2b336756b661fe6d96856723f3d804c4db954c97,v1_satd_filtered,0,no,0.0,,
keras#ff62eb251b04b8301e71aee970bdb157f2649fa9,v1_satd_filtered,0,no,0.0,,
keras#c4579a9c43a5d9f0401eed4da6ca03315685ac2b,v1_satd_filtered,0,no,0.0,,
keras#3f12d7ae44436f5cef1e8475a7b5100b63d27c59,v1_satd_filtered,0,no,0.0,,
